idx	x	y	z	min_dist	nearest_el	V_R	V_TS	Dv
6915	67.4108	31.4430	61.7110	8.304	H	-0.10173084	-0.10200499	-0.00027415
6916	67.4108	31.4430	62.4110	8.689	H	-0.09740066	-0.09775334	-0.00035269
6917	68.1108	31.4430	47.7110	8.685	O	-0.09249977	-0.09074632	0.00175345
6918	68.1108	31.4430	48.4110	8.248	O	-0.09659532	-0.09468914	0.00190617
6919	68.1108	31.4430	49.1110	7.848	O	-0.10080427	-0.09874420	0.00206007
6920	68.1108	31.4430	49.8110	7.493	O	-0.10505595	-0.10284859	0.00220736
6921	68.1108	31.4430	50.5110	7.189	O	-0.10925090	-0.10691352	0.00233738
6922	68.1108	31.4430	51.2110	6.942	O	-0.11325980	-0.11082280	0.00243700
6923	68.1108	31.4430	51.9110	6.759	O	-0.11692796	-0.11443588	0.00249208
6924	68.1108	31.4430	52.6110	6.645	O	-0.12008685	-0.11759694	0.00248991
6925	68.1108	31.4430	53.3110	6.603	O	-0.12257169	-0.12014969	0.00242201
6926	68.1108	31.4430	54.0110	6.514	O	-0.12424194	-0.12195562	0.00228631
6927	68.1108	31.4430	54.7110	6.386	O	-0.12500033	-0.12291232	0.00208801
6928	68.1108	31.4430	55.4110	6.333	O	-0.12480764	-0.12296866	0.00183898
6929	68.1108	31.4430	56.1110	6.357	O	-0.12369027	-0.12213413	0.00155614
6930	68.1108	31.4430	56.8110	6.457	O	-0.12173763	-0.12047865	0.00125898
6931	68.1108	31.4430	57.5110	6.630	O	-0.11908743	-0.11812102	0.00096641
6932	68.1108	31.4430	58.2110	6.870	O	-0.11590231	-0.11520837	0.00069395
6933	68.1108	31.4430	58.9110	7.171	O	-0.11234552	-0.11189354	0.00045198
6934	68.1108	31.4430	59.6110	7.525	O	-0.10856270	-0.10831706	0.00024565
6935	68.1108	31.4430	60.3110	7.926	O	-0.10467279	-0.10459704	0.00007574
6936	68.1108	31.4430	61.0110	8.365	O	-0.10076648	-0.10082636	-0.00005988
6937	68.1108	31.4430	61.7110	8.839	O	-0.09690939	-0.09707442	-0.00016503
6938	68.8108	31.4430	48.4110	8.815	O	-0.09191516	-0.09022910	0.00168606
6939	68.8108	31.4430	49.1110	8.443	O	-0.09548893	-0.09368937	0.00179956
6940	68.8108	31.4430	49.8110	8.114	O	-0.09904735	-0.09714353	0.00190382
6941	68.8108	31.4430	50.5110	7.834	O	-0.10250838	-0.10051729	0.00199108
6942	68.8108	31.4430	51.2110	7.608	O	-0.10577166	-0.10371918	0.00205248
6943	68.8108	31.4430	51.9110	7.441	O	-0.10872286	-0.10664381	0.00207904
6944	68.8108	31.4430	52.6110	7.338	O	-0.11124183	-0.10917870	0.00206313
6945	68.8108	31.4430	53.3110	7.300	O	-0.11321412	-0.11121415	0.00199997
6946	68.8108	31.4430	54.0110	7.196	O	-0.11454374	-0.11265490	0.00188884
6947	68.8108	31.4430	54.7110	7.080	O	-0.11516513	-0.11343161	0.00173352
6948	68.8108	31.4430	55.4110	7.032	O	-0.11505211	-0.11351005	0.00154206
6949	68.8108	31.4430	56.1110	7.054	O	-0.11422185	-0.11289618	0.00132567
6950	68.8108	31.4430	56.8110	7.144	O	-0.11273264	-0.11163544	0.00109721
6951	68.8108	31.4430	57.5110	7.301	O	-0.11067518	-0.10980580	0.00086938
6952	68.8108	31.4430	58.2110	7.520	O	-0.10815926	-0.10750622	0.00065304
6953	68.8108	31.4430	58.9110	7.796	O	-0.10529961	-0.10484348	0.00045613
6954	68.8108	31.4430	59.6110	8.123	O	-0.10220412	-0.10192075	0.00028337
6955	68.8108	31.4430	60.3110	8.495	O	-0.09896658	-0.09883001	0.00013657
6956	68.8108	31.4430	61.0110	8.906	O	-0.09566363	-0.09564831	0.00001532
6957	69.5108	31.4430	49.8110	8.747	O	-0.09360385	-0.09195119	0.00165266
6958	69.5108	31.4430	50.5110	8.487	O	-0.09648796	-0.09477694	0.00171102
6959	69.5108	31.4430	51.2110	8.279	O	-0.09917767	-0.09742981	0.00174785
6960	69.5108	31.4430	51.9110	8.126	O	-0.10158745	-0.09983010	0.00175735
6961	69.5108	31.4430	52.6110	8.032	O	-0.10363014	-0.10189532	0.00173483
6962	69.5108	31.4430	53.3110	7.997	O	-0.10522445	-0.10354687	0.00167757
6963	69.5108	31.4430	54.0110	7.881	O	-0.10630322	-0.10471768	0.00158554
6964	69.5108	31.4430	54.7110	7.775	O	-0.10682099	-0.10535942	0.00146157
6965	69.5108	31.4430	55.4110	7.731	O	-0.10675945	-0.10544822	0.00131123
6966	69.5108	31.4430	56.1110	7.751	O	-0.10612967	-0.10498753	0.00114214
6967	69.5108	31.4430	56.8110	7.833	O	-0.10497061	-0.10400757	0.00096304
6968	69.5108	31.4430	57.5110	7.977	O	-0.10334375	-0.10256107	0.00078268
6969	69.5108	31.4430	58.2110	8.178	O	-0.10132528	-0.10071648	0.00060879
6970	69.5108	31.4430	58.9110	8.432	O	-0.09899735	-0.09854994	0.00044741
6971	69.5108	31.4430	59.6110	8.735	O	-0.09644047	-0.09613793	0.00030253
6972	70.2108	31.4430	51.2110	8.955	O	-0.09333245	-0.09182926	0.00150319
6973	70.2108	31.4430	51.9110	8.814	O	-0.09532593	-0.09382344	0.00150249
6974	70.2108	31.4430	52.6110	8.727	O	-0.09700661	-0.09552932	0.00147729
6975	70.2108	31.4430	53.3110	8.695	O	-0.09831560	-0.09688952	0.00142608
6976	70.2108	31.4430	54.0110	8.568	O	-0.09920485	-0.09785575	0.00134910
6977	70.2108	31.4430	54.7110	8.471	O	-0.09964199	-0.09839344	0.00124854
6978	70.2108	31.4430	55.4110	8.431	O	-0.09961371	-0.09848539	0.00112833
6979	70.2108	31.4430	56.1110	8.449	O	-0.09912721	-0.09813342	0.00099378
6980	70.2108	31.4430	56.8110	8.525	O	-0.09820906	-0.09735808	0.00085098
6981	70.2108	31.4430	57.5110	8.656	O	-0.09690205	-0.09619596	0.00070609
6982	70.2108	31.4430	58.2110	8.842	O	-0.09526023	-0.09469552	0.00056471
6983	46.4108	32.1430	54.0110	8.966	H	-0.07766772	-0.07809397	-0.00042625
6984	46.4108	32.1430	54.7110	8.908	H	-0.07807007	-0.07852966	-0.00045959
6985	46.4108	32.1430	55.4110	8.906	H	-0.07827970	-0.07877168	-0.00049197
6986	46.4108	32.1430	56.1110	8.958	H	-0.07829275	-0.07881638	-0.00052363
6987	47.1108	32.1430	51.9110	8.796	H	-0.07906415	-0.07940776	-0.00034361
6988	47.1108	32.1430	52.6110	8.567	H	-0.08012325	-0.08050913	-0.00038587
6989	47.1108	32.1430	53.3110	8.391	H	-0.08099631	-0.08142181	-0.00042550
6990	47.1108	32.1430	54.0110	8.271	H	-0.08166767	-0.08213044	-0.00046276
6991	47.1108	32.1430	54.7110	8.209	H	-0.08212605	-0.08262452	-0.00049847
6992	47.1108	32.1430	55.4110	8.206	H	-0.08236414	-0.08289774	-0.00053360
6993	47.1108	32.1430	56.1110	8.263	H	-0.08237798	-0.08294680	-0.00056882
6994	47.1108	32.1430	56.8110	8.378	H	-0.08216660	-0.08277071	-0.00060411
6995	47.1108	32.1430	57.5110	8.549	H	-0.08173216	-0.08237088	-0.00063872
6996	47.1108	32.1430	58.2110	8.773	H	-0.08108055	-0.08175181	-0.00067126
6997	47.8108	32.1430	50.5110	8.789	H	-0.08011227	-0.08038314	-0.00027087
6998	47.8108	32.1430	51.2110	8.445	H	-0.08168123	-0.08200523	-0.00032400
6999	47.8108	32.1430	51.9110	8.147	H	-0.08308771	-0.08346254	-0.00037482
7000	47.8108	32.1430	52.6110	7.900	H	-0.08430266	-0.08472445	-0.00042179
7001	47.8108	32.1430	53.3110	7.709	H	-0.08530188	-0.08576619	-0.00046431
7002	47.8108	32.1430	54.0110	7.578	H	-0.08606745	-0.08657054	-0.00050310
7003	47.8108	32.1430	54.7110	7.510	H	-0.08658774	-0.08712769	-0.00053995
7004	47.8108	32.1430	55.4110	7.507	H	-0.08685616	-0.08743323	-0.00057707
7005	47.8108	32.1430	56.1110	7.569	H	-0.08686944	-0.08748546	-0.00061603
7006	47.8108	32.1430	56.8110	7.694	H	-0.08662651	-0.08728356	-0.00065705
7007	47.8108	32.1430	57.5110	7.880	H	-0.08612884	-0.08682769	-0.00069885
7008	47.8108	32.1430	58.2110	8.122	H	-0.08538177	-0.08612085	-0.00073908
7009	47.8108	32.1430	58.9110	8.416	H	-0.08439622	-0.08517125	-0.00077503
7010	47.8108	32.1430	59.6110	8.756	H	-0.08318957	-0.08399391	-0.00080434
7011	48.5108	32.1430	49.8110	8.610	H	-0.08212725	-0.08235528	-0.00022802
7012	48.5108	32.1430	50.5110	8.200	H	-0.08408111	-0.08437264	-0.00029153
7013	48.5108	32.1430	51.2110	7.830	H	-0.08588972	-0.08624411	-0.00035439
7014	48.5108	32.1430	51.9110	7.508	H	-0.08751171	-0.08792498	-0.00041326
7015	48.5108	32.1430	52.6110	7.239	H	-0.08890936	-0.08937471	-0.00046535
7016	48.5108	32.1430	53.3110	7.030	H	-0.09005259	-0.09056213	-0.00050955
7017	48.5108	32.1430	54.0110	6.886	H	-0.09092158	-0.09146887	-0.00054729
7018	48.5108	32.1430	54.7110	6.811	H	-0.09150652	-0.09208891	-0.00058239
7019	48.5108	32.1430	55.4110	6.808	H	-0.09180433	-0.09242387	-0.00061954
7020	48.5108	32.1430	56.1110	6.876	H	-0.09181430	-0.09247649	-0.00066219
7021	48.5108	32.1430	56.8110	7.014	H	-0.09153534	-0.09224630	-0.00071096
7022	48.5108	32.1430	57.5110	7.217	H	-0.09096660	-0.09173003	-0.00076344
7023	48.5108	32.1430	58.2110	7.481	H	-0.09011075	-0.09092604	-0.00081529
7024	48.5108	32.1430	58.9110	7.799	H	-0.08897785	-0.08983969	-0.00086184
7025	48.5108	32.1430	59.6110	8.164	H	-0.08758756	-0.08848682	-0.00089927
7026	48.5108	32.1430	60.3110	8.572	H	-0.08596892	-0.08689414	-0.00092522
7027	49.2108	32.1430	49.1110	8.544	H	-0.08379221	-0.08395802	-0.00016581
7028	49.2108	32.1430	49.8110	8.069	H	-0.08616047	-0.08639969	-0.00023922
7029	49.2108	32.1430	50.5110	7.629	H	-0.08842099	-0.08873748	-0.00031649
7030	49.2108	32.1430	51.2110	7.230	H	-0.09051981	-0.09091277	-0.00039296
7031	49.2108	32.1430	51.9110	6.880	H	-0.09240088	-0.09286372	-0.00046284
7032	49.2108	32.1430	52.6110	6.586	H	-0.09401283	-0.09453352	-0.00052068
7033	49.2108	32.1430	53.3110	6.355	H	-0.09531684	-0.09588074	-0.00056390
7034	49.2108	32.1430	54.0110	6.195	H	-0.09629226	-0.09688727	-0.00059501
7035	49.2108	32.1430	54.7110	6.112	H	-0.09693617	-0.09755802	-0.00062185
7036	49.2108	32.1430	55.4110	6.108	H	-0.09725566	-0.09791021	-0.00065454
7037	49.2108	32.1430	56.1110	6.184	H	-0.09725711	-0.09795761	-0.00070050
7038	49.2108	32.1430	56.8110	6.337	H	-0.09693932	-0.09770015	-0.00076083
7039	49.2108	32.1430	57.5110	6.562	H	-0.09629516	-0.09712558	-0.00083043
7040	49.2108	32.1430	58.2110	6.851	H	-0.09531957	-0.09622042	-0.00090085
7041	49.2108	32.1430	58.9110	7.197	H	-0.09401833	-0.09498212	-0.00096379
7042	49.2108	32.1430	59.6110	7.591	H	-0.09241280	-0.09342597	-0.00101317
7043	49.2108	32.1430	60.3110	8.027	H	-0.09053936	-0.09158519	-0.00104583
7044	49.2108	32.1430	61.0110	8.499	H	-0.08844506	-0.08950621	-0.00106115
7045	49.9108	32.1430	48.4110	8.543	O	-0.08501762	-0.08509935	-0.00008173
7046	49.9108	32.1430	49.1110	8.059	H	-0.08780648	-0.08796710	-0.00016063
7047	49.9108	32.1430	49.8110	7.554	H	-0.09054927	-0.09079958	-0.00025032
7048	49.9108	32.1430	50.5110	7.082	H	-0.09318542	-0.09353248	-0.00034706
7049	49.9108	32.1430	51.2110	6.651	H	-0.09564220	-0.09608602	-0.00044382
7050	49.9108	32.1430	51.9110	6.268	H	-0.09784016	-0.09837056	-0.00053039
7051	49.9108	32.1430	52.6110	5.943	H	-0.09970450	-0.10030016	-0.00059566
7052	49.9108	32.1430	53.3110	5.686	H	-0.10118098	-0.10181372	-0.00063274
7053	49.9108	32.1430	54.0110	5.507	H	-0.10224983	-0.10289505	-0.00064522
7054	49.9108	32.1430	54.7110	5.414	H	-0.10292664	-0.10357598	-0.00064934
7055	49.9108	32.1430	55.4110	5.409	H	-0.10324480	-0.10391237	-0.00066756
7056	49.9108	32.1430	56.1110	5.495	H	-0.10322842	-0.10394449	-0.00071607
7057	49.9108	32.1430	56.8110	5.667	H	-0.10287530	-0.10367141	-0.00079612
7058	49.9108	32.1430	57.5110	5.917	H	-0.10216195	-0.10305754	-0.00089559
7059	49.9108	32.1430	58.2110	6.236	H	-0.10106392	-0.10206116	-0.00099724
7060	49.9108	32.1430	58.9110	6.614	H	-0.09957557	-0.10066175	-0.00108617
7061	49.9108	32.1430	59.6110	7.041	H	-0.09771906	-0.09887222	-0.00115316
7062	49.9108	32.1430	60.3110	7.509	H	-0.09554178	-0.09673637	-0.00119459
7063	49.9108	32.1430	61.0110	8.012	H	-0.09310741	-0.09431839	-0.00121099
7064	49.9108	32.1430	61.7110	8.542	H	-0.09048558	-0.09169095	-0.00120537
7065	50.6108	32.1430	47.7110	8.598	O	-0.08573173	-0.08570978	0.00002195
7066	50.6108	32.1430	48.4110	8.062	O	-0.08891524	-0.08896943	-0.00005419
7067	50.6108	32.1430	49.1110	7.553	O	-0.09213443	-0.09228239	-0.00014796
7068	50.6108	32.1430	49.8110	7.070	H	-0.09533451	-0.09559372	-0.00025921
7069	50.6108	32.1430	50.5110	6.564	H	-0.09843933	-0.09882350	-0.00038417
7070	50.6108	32.1430	51.2110	6.096	H	-0.10134947	-0.10186246	-0.00051299
7071	50.6108	32.1430	51.9110	5.676	H	-0.10394709	-0.10457513	-0.00062805
7072	50.6108	32.1430	52.6110	5.315	H	-0.10611350	-0.10681954	-0.00070604
7073	50.6108	32.1430	53.3110	5.027	H	-0.10776189	-0.10848982	-0.00072793
7074	50.6108	32.1430	54.0110	4.823	H	-0.10887364	-0.10956949	-0.00069585
7075	50.6108	32.1430	54.7110	4.716	H	-0.10950911	-0.11015310	-0.00064399
7076	50.6108	32.1430	55.4110	4.711	H	-0.10976815	-0.11039327	-0.00062513
7077	50.6108	32.1430	56.1110	4.809	H	-0.10971875	-0.11039494	-0.00067619
7078	50.6108	32.1430	56.8110	5.004	H	-0.10935287	-0.11014830	-0.00079543
7079	50.6108	32.1430	57.5110	5.286	H	-0.10860412	-0.10955564	-0.00095152
7080	50.6108	32.1430	58.2110	5.640	H	-0.10740191	-0.10850974	-0.00110783
7081	50.6108	32.1430	58.9110	6.056	H	-0.10571555	-0.10695394	-0.00123838
7082	50.6108	32.1430	59.6110	6.520	H	-0.10356811	-0.10489884	-0.00133074
7083	50.6108	32.1430	60.3110	7.023	H	-0.10102619	-0.10240884	-0.00138265
7084	50.6108	32.1430	61.0110	7.558	H	-0.09818045	-0.09957835	-0.00139790
7085	50.6108	32.1430	61.7110	8.117	H	-0.09512712	-0.09651020	-0.00138308
7086	50.6108	32.1430	62.4110	8.643	H	-0.09195526	-0.09330080	-0.00134555
7087	51.3108	32.1430	47.0110	8.765	O	-0.08589507	-0.08575733	0.00013773
7088	51.3108	32.1430	47.7110	8.180	O	-0.08941495	-0.08934114	0.00007381
7089	51.3108	32.1430	48.4110	7.615	O	-0.09306006	-0.09307139	-0.00001132
7090	51.3108	32.1430	49.1110	7.074	O	-0.09679418	-0.09691605	-0.00012188
7091	51.3108	32.1430	49.8110	6.564	O	-0.10055815	-0.10081892	-0.00026077
7092	51.3108	32.1430	50.5110	6.082	H	-0.10426011	-0.10468666	-0.00042655
7093	51.3108	32.1430	51.2110	5.574	H	-0.10776537	-0.10837334	-0.00060797
7094	51.3108	32.1430	51.9110	5.111	H	-0.11089366	-0.11167044	-0.00077677
7095	51.3108	32.1430	52.6110	4.707	H	-0.11343990	-0.11432457	-0.00088467
7096	51.3108	32.1430	53.3110	4.379	H	-0.11523739	-0.11611580	-0.00087841
7097	51.3108	32.1430	54.0110	4.144	H	-0.11625577	-0.11700005	-0.00074428
7098	51.3108	32.1430	54.7110	4.018	H	-0.11665903	-0.11721394	-0.00055491
7099	51.3108	32.1430	55.4110	4.013	H	-0.11672016	-0.11716555	-0.00044539
7100	51.3108	32.1430	56.1110	4.128	H	-0.11661883	-0.11712527	-0.00050644
7101	51.3108	32.1430	56.8110	4.354	H	-0.11631837	-0.11703478	-0.00071641
7102	51.3108	32.1430	57.5110	4.674	H	-0.11563582	-0.11662345	-0.00098764
7103	51.3108	32.1430	58.2110	5.072	H	-0.11439418	-0.11563602	-0.00124184
7104	51.3108	32.1430	58.9110	5.530	H	-0.11251592	-0.11395396	-0.00143804
7105	51.3108	32.1430	59.6110	6.035	H	-0.11003209	-0.11159695	-0.00156486
7106	51.3108	32.1430	60.3110	6.575	H	-0.10704747	-0.10867429	-0.00162682
7107	51.3108	32.1430	61.0110	7.143	H	-0.10369871	-0.10533395	-0.00163523
7108	51.3108	32.1430	61.7110	7.655	H	-0.10012268	-0.10172593	-0.00160325
7109	51.3108	32.1430	62.4110	8.137	H	-0.09643843	-0.09798172	-0.00154329
7110	51.3108	32.1430	63.1110	8.649	H	-0.09274028	-0.09420609	-0.00146581
7111	52.0108	32.1430	47.0110	8.414	O	-0.08928167	-0.08907088	0.00021079
7112	52.0108	32.1430	47.7110	7.803	O	-0.09326480	-0.09311863	0.00014617
7113	52.0108	32.1430	48.4110	7.209	O	-0.09744447	-0.09738990	0.00005456
7114	52.0108	32.1430	49.1110	6.635	O	-0.10179310	-0.10186552	-0.00007242
7115	52.0108	32.1430	49.8110	6.088	O	-0.10625609	-0.10650000	-0.00024390
7116	52.0108	32.1430	50.5110	5.575	O	-0.11073364	-0.11119992	-0.00046628
7117	52.0108	32.1430	51.2110	5.095	H	-0.11505375	-0.11578765	-0.00073391
7118	52.0108	32.1430	51.9110	4.584	H	-0.11894306	-0.11995298	-0.00100992
7119	52.0108	32.1430	52.6110	4.129	H	-0.12202648	-0.12322763	-0.00120115
7120	52.0108	32.1430	53.3110	3.750	H	-0.12392646	-0.12508768	-0.00116122
7121	52.0108	32.1430	54.0110	3.473	H	-0.12451959	-0.12531350	-0.00079392
7122	52.0108	32.1430	54.7110	3.322	H	-0.12419971	-0.12444593	-0.00024622
7123	52.0108	32.1430	55.4110	3.315	H	-0.12372505	-0.12363343	0.00009162
7124	52.0108	32.1430	56.1110	3.454	H	-0.12357786	-0.12360729	-0.00002943
7125	52.0108	32.1430	56.8110	3.721	H	-0.12358625	-0.12406589	-0.00047965
7126	52.0108	32.1430	57.5110	4.091	H	-0.12323388	-0.12423074	-0.00099685
7127	52.0108	32.1430	58.2110	4.540	H	-0.12211088	-0.12353547	-0.00142459
7128	52.0108	32.1430	58.9110	5.047	H	-0.12007446	-0.12179310	-0.00171864
7129	52.0108	32.1430	59.6110	5.595	H	-0.11719700	-0.11908358	-0.00188658
7130	52.0108	32.1430	60.3110	6.174	H	-0.11366397	-0.11561598	-0.00195201
7131	52.0108	32.1430	61.0110	6.669	H	-0.10969170	-0.11163286	-0.00194116
7132	52.0108	32.1430	61.7110	7.149	H	-0.10547843	-0.10735651	-0.00187808
7133	52.0108	32.1430	62.4110	7.662	H	-0.10118315	-0.10296580	-0.00178264
7134	52.0108	32.1430	63.1110	8.204	H	-0.09692217	-0.09859213	-0.00166996
7135	52.0108	32.1430	63.8110	8.768	H	-0.09277433	-0.09432504	-0.00155071
7136	52.7108	32.1430	46.3110	8.754	O	-0.08853961	-0.08819691	0.00034270
7137	52.7108	32.1430	47.0110	8.109	O	-0.09275375	-0.09244844	0.00030531
7138	52.7108	32.1430	47.7110	7.473	O	-0.09725354	-0.09700807	0.00024547
7139	52.7108	32.1430	48.4110	6.850	O	-0.10204397	-0.10189044	0.00015352
7140	52.7108	32.1430	49.1110	6.244	O	-0.10711779	-0.10710217	0.00001562
7141	52.7108	32.1430	49.8110	5.659	O	-0.11244302	-0.11263052	-0.00018750
7142	52.7108	32.1430	50.5110	5.103	O	-0.11793709	-0.11841672	-0.00047963
7143	52.7108	32.1430	51.2110	4.586	O	-0.12341517	-0.12429489	-0.00087972
7144	52.7108	32.1430	51.9110	4.109	H	-0.12849945	-0.12986680	-0.00136736
7145	52.7108	32.1430	52.6110	3.595	H	-0.13251166	-0.13430953	-0.00179787
7146	52.7108	32.1430	56.1110	2.792	H	-0.12965318	-0.12845129	0.00120188
7147	52.7108	32.1430	56.8110	3.117	H	-0.13072814	-0.13068920	0.00003894
7148	52.7108	32.1430	57.5110	3.551	H	-0.13134399	-0.13235030	-0.00100630
7149	52.7108	32.1430	58.2110	4.060	H	-0.13065915	-0.13237917	-0.00172001
7150	52.7108	32.1430	58.9110	4.619	H	-0.12852582	-0.13066731	-0.00214150
7151	52.7108	32.1430	59.6110	5.213	H	-0.12516601	-0.12751088	-0.00234487
7152	52.7108	32.1430	60.3110	5.683	H	-0.12093261	-0.12332629	-0.00239368
7153	52.7108	32.1430	61.0110	6.160	H	-0.11617584	-0.11851505	-0.00233922
7154	52.7108	32.1430	61.7110	6.677	H	-0.11118249	-0.11340428	-0.00222179
7155	52.7108	32.1430	62.4110	7.224	H	-0.10616096	-0.10823221	-0.00207125
7156	52.7108	32.1430	63.1110	7.796	H	-0.10124945	-0.10315749	-0.00190804
7157	52.7108	32.1430	63.8110	8.388	H	-0.09653210	-0.09827715	-0.00174505
7158	52.7108	32.1430	64.5110	8.959	O	-0.09205485	-0.09364455	-0.00158970
7159	53.4108	32.1430	46.3110	8.430	H	-0.09158642	-0.09113724	0.00044918
7160	53.4108	32.1430	47.0110	7.854	O	-0.09627292	-0.09584802	0.00042490
7161	53.4108	32.1430	47.7110	7.196	O	-0.10133787	-0.10095978	0.00037809
7162	53.4108	32.1430	48.4110	6.547	O	-0.10681125	-0.10651433	0.00029691
7163	53.4108	32.1430	49.1110	5.909	O	-0.11272123	-0.11255899	0.00016224
7164	53.4108	32.1430	49.8110	5.287	O	-0.11908676	-0.11914417	-0.00005741
7165	53.4108	32.1430	50.5110	4.688	O	-0.12589506	-0.12630850	-0.00041344
7166	53.4108	32.1430	51.2110	4.119	O	-0.13303642	-0.13401940	-0.00098298
7167	53.4108	32.1430	51.9110	3.598	O	-0.14012852	-0.14197346	-0.00184494
7168	53.4108	32.1430	57.5110	3.076	H	-0.13998325	-0.14115458	-0.00117133
7169	53.4108	32.1430	58.2110	3.652	H	-0.14025258	-0.14251909	-0.00226651
7170	53.4108	32.1430	58.9110	4.265	H	-0.13806593	-0.14087484	-0.00280891
7171	53.4108	32.1430	59.6110	4.699	H	-0.13405789	-0.13706982	-0.00301193
7172	53.4108	32.1430	60.3110	5.173	H	-0.12889642	-0.13189572	-0.00299930
7173	53.4108	32.1430	61.0110	5.693	H	-0.12314020	-0.12599780	-0.00285760
7174	53.4108	32.1430	61.7110	6.248	H	-0.11719312	-0.11984213	-0.00264901
7175	53.4108	32.1430	62.4110	6.830	H	-0.11131654	-0.11373171	-0.00241516
7176	53.4108	32.1430	63.1110	7.433	H	-0.10566397	-0.10784520	-0.00218123
7177	53.4108	32.1430	63.8110	7.994	O	-0.10031578	-0.10227652	-0.00196074
7178	53.4108	32.1430	64.5110	8.570	O	-0.09530627	-0.09706604	-0.00175977
7179	54.1108	32.1430	45.6110	8.742	H	-0.08985412	-0.08928666	0.00056747
7180	54.1108	32.1430	46.3110	8.128	H	-0.09460581	-0.09403024	0.00057557
7181	54.1108	32.1430	47.0110	7.529	H	-0.09979000	-0.09921826	0.00057174
7182	54.1108	32.1430	47.7110	6.950	H	-0.10545832	-0.10490961	0.00054871
7183	54.1108	32.1430	48.4110	6.307	O	-0.11167293	-0.11117850	0.00049442
7184	54.1108	32.1430	49.1110	5.642	O	-0.11851196	-0.11812418	0.00038778
7185	54.1108	32.1430	49.8110	4.987	O	-0.12607728	-0.12588786	0.00018942
7186	54.1108	32.1430	50.5110	4.346	O	-0.13450112	-0.13467940	-0.00017828
7187	54.1108	32.1430	51.2110	3.727	O	-0.14392867	-0.14480304	-0.00087437
7188	54.1108	32.1430	57.5110	2.700	H	-0.14958580	-0.15151131	-0.00192551
7189	54.1108	32.1430	58.2110	3.335	H	-0.15132032	-0.15461546	-0.00329515
7190	54.1108	32.1430	58.9110	3.719	H	-0.14896809	-0.15283733	-0.00386924
7191	54.1108	32.1430	59.6110	4.186	H	-0.14398971	-0.14797518	-0.00398547
7192	54.1108	32.1430	60.3110	4.711	H	-0.13755886	-0.14138586	-0.00382701
7193	54.1108	32.1430	61.0110	5.277	H	-0.13052412	-0.13404975	-0.00352563
7194	54.1108	32.1430	61.7110	5.872	H	-0.12342307	-0.12659401	-0.00317094
7195	54.1108	32.1430	62.4110	6.475	O	-0.11655842	-0.11937418	-0.00281576
7196	54.1108	32.1430	63.1110	7.036	O	-0.11008081	-0.11256725	-0.00248644
7197	54.1108	32.1430	63.8110	7.620	O	-0.10405111	-0.10624426	-0.00219315
7198	54.1108	32.1430	64.5110	8.222	O	-0.09848036	-0.10041775	-0.00193739
7199	54.1108	32.1430	65.2110	8.839	O	-0.09335346	-0.09507011	-0.00171666
7200	54.8108	32.1430	45.6110	8.509	H	-0.09237552	-0.09168512	0.00069041
7201	54.8108	32.1430	46.3110	7.877	H	-0.09755020	-0.09682891	0.00072129
7202	54.8108	32.1430	47.0110	7.258	H	-0.10324698	-0.10250131	0.00074567
7203	54.8108	32.1430	47.7110	6.654	H	-0.10954196	-0.10878377	0.00075819
7204	54.8108	32.1430	48.4110	6.072	H	-0.11653305	-0.11578336	0.00074969
7205	54.8108	32.1430	49.1110	5.453	O	-0.12435542	-0.12365198	0.00070343
7206	54.8108	32.1430	49.8110	4.772	O	-0.13321242	-0.13262670	0.00058573
7207	54.8108	32.1430	50.5110	4.097	O	-0.14343907	-0.14311780	0.00032128
7208	54.8108	32.1430	58.9110	3.202	H	-0.16155493	-0.16706843	-0.00551351
7209	54.8108	32.1430	59.6110	3.734	H	-0.15503125	-0.16041924	-0.00538799
7210	54.8108	32.1430	60.3110	4.314	H	-0.14683986	-0.15177847	-0.00493860
7211	54.8108	32.1430	61.0110	4.926	H	-0.13818625	-0.14255110	-0.00436485
7212	54.8108	32.1430	61.7110	5.519	O	-0.12972225	-0.13351030	-0.00378805
7213	54.8108	32.1430	62.4110	6.088	O	-0.12175090	-0.12501588	-0.00326498
7214	54.8108	32.1430	63.1110	6.681	O	-0.11438556	-0.11719913	-0.00281357
7215	54.8108	32.1430	63.8110	7.294	O	-0.10764459	-0.11007750	-0.00243291
7216	54.8108	32.1430	64.5110	7.921	O	-0.10150174	-0.10361655	-0.00211482
7217	54.8108	32.1430	65.2110	8.559	O	-0.09591188	-0.09776128	-0.00184940
7218	55.5108	32.1430	44.9110	8.983	H	-0.08970701	-0.08893767	0.00076934
7219	55.5108	32.1430	45.6110	8.328	H	-0.09477008	-0.09394460	0.00082547
7220	55.5108	32.1430	46.3110	7.682	H	-0.10036754	-0.09948353	0.00088401
7221	55.5108	32.1430	47.0110	7.045	H	-0.10658022	-0.10563655	0.00094367
